"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"http://t.co/mdhDRtYqy2 
Look wat i got.
Thanks sachin for being the legend in my life, will always luk up to u and learn",FALSE,2739,NA,2013-11-13 14:53:56,FALSE,NA,"400637660491825152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msdhoni",1630,FALSE,FALSE,NA,NA
"@BCCI #ThankYouSachin",FALSE,875,"BCCI",2013-11-13 14:33:37,FALSE,NA,"400632548662841345","185142711","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msdhoni",496,FALSE,FALSE,NA,NA
"Wish u all a very happy diwali",FALSE,2313,NA,2013-11-03 14:05:02,FALSE,NA,"397001474779017216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","msdhoni",942,FALSE,FALSE,NA,NA
"Thts German shepherd, strong and obedient http://t.co/Q5y7KtGpo9",FALSE,2298,NA,2013-10-12 09:53:45,FALSE,NA,"388965706726772736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",502,FALSE,FALSE,NA,NA
"Thts Belgium shepherd, was quite aggressive but good looking http://t.co/xprukWdMDf",FALSE,1865,NA,2013-10-12 09:52:00,FALSE,NA,"388965266597507072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",371,FALSE,FALSE,NA,NA
"Thts prince for all who don't know. He was also born on the 7 the but not July http://t.co/hZ5BDelrjq",FALSE,2927,NA,2013-10-12 09:50:07,FALSE,NA,"388964790518833152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",768,FALSE,FALSE,NA,NA
"@iamrk07 it may be noise for u but for me it's music.once I was standing 40 mtrs left to a mirage 2000 which was getting ready for take off",FALSE,425,"iamrk07",2013-10-11 07:24:06,FALSE,"388564971577044994","388565656360075264","854394559","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",112,FALSE,FALSE,NA,NA
"@m85karthikeyan ur right it's the cute golden retriever and also there r fantastic Belgium shepherd at the stadium",FALSE,353,"m85karthikeyan",2013-10-11 07:19:50,FALSE,"388564262492184578","388564583092207617","206972035","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",73,FALSE,FALSE,NA,NA
"Off to Pune,if lucky enough will get a chance to c a few su30 mki's taking off,odd timing though and also will get to meet prince after long",FALSE,1164,NA,2013-10-11 07:16:36,FALSE,NA,"388563769409806336",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",300,FALSE,FALSE,NA,NA
"@aswan_king send me pics",FALSE,507,"aswan_king",2013-09-13 14:02:14,FALSE,"378451176364056576","378518990890356736","989160031","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",121,FALSE,FALSE,NA,NA
"Finally it's clean,no more work for today http://t.co/E05XkvF1qA",FALSE,1692,NA,2013-09-12 10:42:22,FALSE,NA,"378106304549486593",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>","msdhoni",346,FALSE,FALSE,NA,NA
"Other side,it's a mess http://t.co/8iZdv8J8kF",FALSE,1408,NA,2013-09-12 08:34:23,FALSE,NA,"378074094916218880",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">Camera on iOS</a>","msdhoni",268,FALSE,FALSE,NA,NA
"Ok back to work now,have to clean these two.this will be my 1st ever restoration work. http://t.co/w8nwlHp28N",FALSE,1414,NA,2013-09-12 08:28:06,FALSE,NA,"378072514259210240",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">Camera on iOS</a>","msdhoni",269,FALSE,FALSE,NA,NA
"This is how it is as of now,I don't know who will assemble it but it was fun taking it apart. http://t.co/eU5gi7Uw1n",FALSE,1500,NA,2013-09-12 08:15:48,FALSE,NA,"378069420242788352",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>","msdhoni",287,FALSE,FALSE,NA,NA
"This is how it looked couple of hours back http://t.co/ae4DXotEkW",FALSE,1388,NA,2013-09-12 08:14:04,FALSE,NA,"378068981950586880",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>","msdhoni",239,FALSE,FALSE,NA,NA
"Some more pics http://t.co/3rCVW8AGsV",FALSE,1828,NA,2013-09-12 08:09:18,FALSE,NA,"378067783960891392",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>","msdhoni",360,FALSE,FALSE,NA,NA
"My first bike http://t.co/Die1cZ22YW",FALSE,5058,NA,2013-09-12 08:07:52,FALSE,NA,"378067423296884736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",1958,FALSE,FALSE,NA,NA
"@Yotsna7 if ur nice to them then they will be nice to u and try not to chain them.I have hardly used chains on my pets,hate it",FALSE,391,"Yotsna7",2013-09-06 14:09:17,FALSE,"375983349690413056","375984049971421184","470348235","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",90,FALSE,FALSE,NA,NA
"@ridsi07 she knows I luv my jeans so she goes after other things.",FALSE,349,"ridsi07",2013-09-06 14:05:51,FALSE,"375982714060406784","375983186250985472","193374898","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",70,FALSE,FALSE,NA,NA
"RT @Im_Atchu: @msdhoni Hope you agree with this:))) Agree?? http://t.co/QqWCzfobua",FALSE,0,NA,2013-09-06 13:48:40,FALSE,NA,"375978859545378817",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",247,TRUE,FALSE,NA,NA
"RT @HGSInteractive: To all @msdhoni fans, an exciting #contest starts at 11AM today! RE-TWEET &amp; spread the word #WhatIsDhoniLaunchingToday",FALSE,0,NA,2013-09-04 05:18:48,FALSE,NA,"375125774149615616",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",190,TRUE,FALSE,NA,NA
"And this is my favorite uniform and this chopper has the record of flying at the highest altitude http://t.co/e9oHYFh3Ru",FALSE,3364,NA,2013-09-02 13:17:57,FALSE,NA,"374521580392443904",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>","msdhoni",1121,FALSE,FALSE,NA,NA
"@ImSona17 bikes I can have but fighter plane no chance so I will pick fighter planes",FALSE,349,NA,2013-09-02 13:15:02,FALSE,NA,"374520846733172736",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",71,FALSE,FALSE,NA,NA
"That's the bird I am talking about http://t.co/Gw8qp7Qi9E",FALSE,2174,NA,2013-09-02 13:11:20,FALSE,NA,"374519914293260288",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>","msdhoni",490,FALSE,FALSE,NA,NA
"Trying to sit in a Gripen fighter plane during aero India few years back http://t.co/QTsqp55L7M",FALSE,1793,NA,2013-09-02 13:10:31,FALSE,NA,"374519709816733697",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>","msdhoni",359,FALSE,FALSE,NA,NA
"@ridsi07 Leah is fine,Mom told me she moves her ear in a weird way so have to c wat she actually does,still some time before I go back home",FALSE,328,"ridsi07",2013-09-02 12:58:42,FALSE,"374516310568230912","374516736264896512","193374898","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",85,FALSE,FALSE,NA,NA
"@ImAmogh will do tht once I go back to ranchi as the bike is there and I could not finish work before leaving ranchi",FALSE,312,"FreakyAmogh",2013-09-02 12:54:02,FALSE,"374515188487057409","374515562501517313","1526783652","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",67,FALSE,FALSE,NA,NA
"@bareerarufi hope u like this one http://t.co/KKgva3nuJG",FALSE,1450,"Bureerah",2013-09-02 12:49:29,FALSE,NA,"374514414596022272","395850663","<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>","msdhoni",273,FALSE,FALSE,NA,NA
"@SarahAnkitaRae it was a team activity,v made pasta but am sure nobody ate it as next day all were fit for practice",FALSE,342,NA,2013-09-02 12:47:09,FALSE,NA,"374513828307804161",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",85,FALSE,FALSE,NA,NA
"http://t.co/kgtx3zHVdj",FALSE,2428,NA,2013-09-02 12:44:54,FALSE,NA,"374513261716066304",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>","msdhoni",584,FALSE,FALSE,NA,NA
"Time to switch to Liverpool against astonvilla",FALSE,1099,NA,2013-08-24 17:51:23,FALSE,NA,"371328901772873728",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",405,FALSE,FALSE,NA,NA
"One decider over now it's time for the match that will decide the tie.Very well played Srikanth.",FALSE,929,NA,2013-08-24 17:49:43,FALSE,NA,"371328480836726784",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",197,FALSE,FALSE,NA,NA
"Fantastic last game by Srikanth,decider will be exciting @IBL",FALSE,941,NA,2013-08-24 17:39:21,FALSE,NA,"371325873913212928",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",187,FALSE,FALSE,NA,NA
"RT @WeAreRanchi: That Moment when #India won #WC2011 @MSDhoni view of #Ranchi Firayalal http://t.co/4FCnTGLhkT",FALSE,0,NA,2013-08-21 15:42:08,FALSE,NA,"370209207888252928",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",1028,TRUE,FALSE,NA,NA
"Just came back from the launch of FITSOUL.good concept and very good interaction with the media,time for bike ride",FALSE,1140,NA,2013-08-19 13:00:10,FALSE,NA,"369443672506372096",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",303,FALSE,FALSE,NA,NA
"@mahimika_msd still need to do a bit of work on it so give me some more time",FALSE,321,"mahimika7",2013-08-09 09:06:16,FALSE,"365760486148546560","365760931428433921","449546640","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",80,FALSE,FALSE,NA,NA
"@hemali03 I would say Messi",FALSE,644,"hemali03",2013-08-09 09:05:21,FALSE,"365760571213221888","365760700708171777","1409235924","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",345,FALSE,FALSE,NA,NA
"RT @StarSportsIndia: Dhoni…&amp; FOOTBALL??? http://t.co/zspwP9Js53",FALSE,0,NA,2013-08-09 08:58:04,FALSE,NA,"365758867755372544",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",401,TRUE,FALSE,NA,NA
"RT @MOHAMMEDIRFANS1: : @msdhoni #cricketer? footballer? #football #fan http://t.co/rGBTxVNwpL""",FALSE,0,NA,2013-08-09 08:54:35,FALSE,NA,"365757991309414400",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msdhoni",178,TRUE,FALSE,NA,NA
"I think my plan of action is to restore the 1st bike tht I bought for rs4500, will upload its pic maybe tomorrow.its in a very bad shape",FALSE,1414,NA,2013-08-01 05:48:41,FALSE,NA,"362812105881174018",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",443,FALSE,FALSE,NA,NA
"Adopted a rescued pup from Hope and Animal Trust Ranchi .v call her Leah in English and Liya in Hindi http://t.co/Kf2AdCum0q",FALSE,2521,NA,2013-08-01 05:18:51,FALSE,NA,"362804596994867201",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","msdhoni",752,FALSE,FALSE,NA,NA
"@KShah83 sirji aap bhi common sense lagao, he is not taking extra money for home delivery",FALSE,346,"CAKaushikShah",2013-08-01 05:01:05,FALSE,"362796768842358784","362800128421138432","400173533","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",91,FALSE,FALSE,NA,NA
"@IamAirMax95 @sexybrahmabull2 since ur a Yankees fan and from WI do u think Gayle will b good in baseball also, hitting lots of home runs",FALSE,325,"NewYorkMarkB",2013-08-01 04:59:05,FALSE,"362796608112443393","362799621925371904","50455600","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",88,FALSE,FALSE,NA,NA
"Site and not 25 rs more just because ur not giving them the honour of delivering the product to ur house.",FALSE,913,NA,2013-08-01 04:54:06,FALSE,NA,"362798368226947073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",163,FALSE,FALSE,NA,NA
"Most of u said online sites but I don't think they have a store and even if they have one they will still charge wat the price is on their",FALSE,906,NA,2013-08-01 04:52:50,FALSE,NA,"362798052173553664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",165,FALSE,FALSE,NA,NA
"In Ranchi if the milkman delivers milk to ur house he charges 32 rs but if u go and pick it from his place he asks for 34 rs.",FALSE,1831,NA,2013-08-01 04:47:55,FALSE,NA,"362796814283456513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",1107,FALSE,FALSE,NA,NA
"Tell me one business where home delivery of the product is cheaper compared to the price of the product when u go and pick it up",FALSE,1064,NA,2013-08-01 04:40:26,FALSE,NA,"362794931061932035",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msdhoni",265,FALSE,FALSE,NA,NA
"Goodbye west indies,carrying fond memories back with me. DND as its vacation time.much needed time off",FALSE,2043,NA,2013-07-12 11:25:36,FALSE,NA,"355649138467143680",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",1012,FALSE,FALSE,NA,NA
"Thts the cake.luks grt and tastes even better.face feels really soft now,v shd call it cake therapy. http://t.co/75Y1vlUWb3",FALSE,1698,NA,2013-07-08 02:42:06,FALSE,NA,"354067842716545026",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",657,FALSE,FALSE,NA,NA
"All west indian players and friends present were like no no u don't celebrate like tht, I said its just the beginning",FALSE,1359,NA,2013-07-08 02:34:42,FALSE,NA,"354065980944683008",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",445,FALSE,FALSE,NA,NA
"Thanks everyone specially Bravo for the lovely evening and the soft cake all over my face and hair http://t.co/1CwRMRNmzL",FALSE,1580,NA,2013-07-08 02:29:57,FALSE,NA,"354064782669778944",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",632,FALSE,FALSE,NA,NA
"Thanks everyone for ur good wishes.ur love,support and blessings means a lot.",FALSE,2785,NA,2013-07-07 13:59:53,FALSE,NA,"353876025165348865",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",1538,FALSE,FALSE,NA,NA
"No guys these r not papayas,these r west indian mangoes but as big as Indian papayas. http://t.co/xrZi3fttlH",FALSE,1275,NA,2013-07-01 16:09:10,FALSE,NA,"351734233758310400",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",446,FALSE,FALSE,NA,NA
"Good morning everyone.and yes the pattern continues.got up 15 mins before the alarm.enough time to get ready and go for breakfast",FALSE,1264,NA,2013-06-30 11:45:43,FALSE,NA,"351305544637751296",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",401,FALSE,FALSE,NA,NA
"Everyday most of us got up before 7,tomorrow vr suppose to get up by 7 to get ready for the game let's c if the pattern continues.goodnight",FALSE,1165,NA,2013-06-30 03:09:11,FALSE,NA,"351175554889822208",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",353,FALSE,FALSE,NA,NA
"Forgot to mention this, wen v were playing at birmingham it felt as if v were playing in one of the Indian stadiums,fans were brilliant",FALSE,1756,NA,2013-06-27 14:30:29,FALSE,NA,"350259846907564033",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",1123,FALSE,FALSE,NA,NA
"Thought will sleep till late but woke up at 7,nevermind atleast was able to c a beautiful sunny morning, a must after 30 days in UK",FALSE,1215,NA,2013-06-27 13:10:25,FALSE,NA,"350239696959447041",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",392,FALSE,FALSE,NA,NA
"RT @TheVijayMallya: Congratulations to Indian Air Force and Indian Army for brave and untiring efforts to rescue Uttarakhand victims. Proud…",FALSE,0,NA,2013-06-25 09:18:34,FALSE,NA,"349456574202396672",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",632,TRUE,FALSE,NA,NA
"Good morning everyone,one more day in birmingham so no rush to pack our bags.wishing all the dad's a very happy Fathers day.",FALSE,1722,NA,2013-06-16 09:34:42,FALSE,NA,"346199143867351040",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",706,FALSE,FALSE,NA,NA
"RT @Bhuvana77: @msdhoni YAY!! HI5! ""@TeamMahiracing: Chequered flag lap @kenan_sofuoglu at 3rd position , @FabienForet at 2nd position""",FALSE,0,NA,2013-06-09 14:57:39,FALSE,NA,"343743703241850881",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",70,TRUE,FALSE,NA,NA
"Full day off today,good to catch up with some sleep.brilliant sunny day so the plan is to go out somewhere and do a bit of walking",FALSE,1124,NA,2013-06-08 12:48:34,FALSE,NA,"343348830135283712",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",374,FALSE,FALSE,NA,NA
"@aayushbluefreak I like 1st person shooting games and also simulation plane games",FALSE,325,"Aayush2202",2013-06-02 10:55:05,FALSE,"341145695186718721","341145940549304321","401992253","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",70,FALSE,FALSE,NA,NA
"Always end up enjoying the moment.I always enjoyed the whole team staying in 1 hall, reminds me of U-19 99-00 season at jamshedpur",FALSE,1202,NA,2013-06-02 10:53:57,FALSE,NA,"341145657182126080",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",403,FALSE,FALSE,NA,NA
"Just tht the bus was not so nice tht time and also the roads were not so good but still the fun aspect was the same.sportspersons somehow",FALSE,978,NA,2013-06-02 10:50:33,FALSE,NA,"341144799849631744",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",260,FALSE,FALSE,NA,NA
"Off to Cardiff in a while,nice road trip with the whole team watching a movie and having lot of fun in the bus.reminds me of u-19 district",FALSE,1093,NA,2013-06-02 10:49:13,FALSE,NA,"341144467178401792",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",372,FALSE,FALSE,NA,NA
"After so many days of nandos finally tonite its all indian food.in this cold weather indian ginger tea is a must after dinner",FALSE,1222,NA,2013-06-01 19:57:28,FALSE,NA,"340920049994977280",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",472,FALSE,FALSE,NA,NA
"@Bhuvana77 it will never be an away game",FALSE,360,"Bhuvana77",2013-05-12 10:25:26,FALSE,"333525380189282305","333528333419679744","156306805","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",94,FALSE,FALSE,NA,NA
"Another big cricket match for Ranchi,beautiful stadium lovely wicket hope both the team entertain the people of Ranchi.I love my city.",FALSE,1551,NA,2013-05-12 10:22:01,FALSE,NA,"333527477244809216",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",814,FALSE,FALSE,NA,NA
"Good morning everyone,off for pool sessioon,will tweet after it gets over",FALSE,1125,NA,2013-05-10 07:15:41,FALSE,NA,"332755806967721986",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",280,FALSE,FALSE,NA,NA
"@itzmepabitra really nice to get support in away matches.even if V hve no support I wd b happy to c 35000 ppl come to support cricket",FALSE,435,"itzmepabitra",2013-05-01 07:07:14,FALSE,"329489959021076481","329492190562758656","160511164","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",181,FALSE,FALSE,NA,NA
"Flt delayed,am hoping to get lucky to witness another few take off's of my favourite fighter plane,fingers crossed",FALSE,1102,NA,2013-05-01 07:03:57,FALSE,NA,"329491362263207937",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",283,FALSE,FALSE,NA,NA
"They hve 24 dogs at the stadium,doberman,german and belgium shepherd,labs.its nice to c them lined up together",FALSE,1154,NA,2013-05-01 06:12:47,FALSE,NA,"329478488291672064",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",312,FALSE,FALSE,NA,NA
"Wd hve taken him to ranchi if I was going home from here.1 of the best golden retriever that I hve seen",FALSE,928,NA,2013-05-01 06:10:51,FALSE,NA,"329478001467199489",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",192,FALSE,FALSE,NA,NA
"Thts prince,golden retriever at the pune stadium http://t.co/ynFeTj1Rck",FALSE,1047,NA,2013-05-01 06:09:47,FALSE,NA,"329477733124042752",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",269,FALSE,FALSE,NA,NA
"RT @ankilien: @msdhoni  What about this helicopter shot...digital art..
http://t.co/oJ1oAfk6jC",FALSE,0,NA,2013-05-01 05:59:13,FALSE,NA,"329475074061107200",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",128,TRUE,FALSE,NA,NA
"RT @07anshuman: ""@firstpostin: World Supersport: Mahi Racing continues fine display http://t.co/jgC6QJJPBv"" @msdhoni",FALSE,0,NA,2013-04-29 08:39:05,FALSE,NA,"328790528198066177",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","msdhoni",79,TRUE,FALSE,NA,NA
